1159.2,30.6,618.1120416,247.9169458,583.0976193,,,
1158.4,31.2,738.0284231,177.1257904,444.9793242,,,
1157.6,31.8,866.0913666,157.1605023,317.3208768,,,11.87429067
1156.8,32.4,944.6936976,120.996043,229.8659226,,,15.59363303
1156,33,1008.847529,93.66497237,159.1668576,,,
1155.2,33.6,1024.710608,82.43468738,139.3280596,,,
1154.4,34.2,1097.084836,80.29051652,73.54837655,,,
1153.6,34.8,1112.27928,74.44041171,57.26049397,,,
1152.8,35.4,1123.388629,78.18323385,51.91756794,,,
1152,36,1128.168595,76.46319622,46.95962193,,,
1151.2,36.6,1135.852012,73.78777647,40.23047929,,,
1150.4,37.2,1132.306092,70.74785814,38.11624697,,,
1149.6,37.8,1133.643414,69.36548619,35.36937303,,,
1148.8,38.4,1143.747229,66.6351103,28.68365298,,,
1148,39,1144.270753,67.71517527,28.95632189,,,
1147.2,39.6,1145.013967,69.46037983,29.94029096,,,
1146.4,40.2,1141.378212,63.95615328,24.28112789,,,
1145.6,40.8,1144.659709,66.15661544,25.37404368,,,
1144.8,41.4,1146.172477,66.76338827,25.40049523,,,
1144,42,1144.236049,67.29194537,25.29304687,,,
1143.2,42.6,1140.422007,65.26850888,22.83809402,,,
1142.4,43.2,1141.921679,66.88421235,23.68904188,,,
1141.6,43.8,1141.838356,67.58786582,23.78905996,,,
1140.8,44.4,1142.839397,66.4415989,22.13574533,,,
1140,45,1140.835161,63.2018766,18.22102647,,,
1139.2,45.6,1139.831764,65.36424014,19.77433473,,,
1138.4,46.2,1138.218411,66.8338927,20.63469172,,,
1137.6,46.8,1137.589127,66.03969618,19.23969925,,,
1136.8,47.4,1136.38563,66.41551335,19.02002762,,,
1136,48,1134.297447,68.16093512,20.23269614,,,
1135.2,48.6,1134.678571,66.60959833,18.01714517,,,
1134.4,49.2,1133.565623,67.59838101,18.41729104,,,
1133.6,49.8,1131.552391,65.52586485,15.85861051,,,
1132.8,50.4,1135.450479,69.96747712,19.74616923,,,
1132,51,1132.4627,69.82109687,18.82678353,,,
1131.2,51.6,1130.953899,71.69707581,20.09858258,,,
1130.4,52.2,1130.612938,74.09886312,21.89989837,,,
1129.6,52.8,1128.79191,73.73025322,20.94584709,,,
1128.8,53.4,1128.586056,71.85975438,18.46099411,,,
1128,54,1124.755101,70.74975192,17.06117114,,,
1127.2,54.6,1123.552813,72.68080403,18.44498432,,,
1126.4,55.2,1124.319821,73.58494581,18.50225331,,,
1125.6,55.8,1124.187341,76.91946848,21.16666137,,,
1124.8,56.4,1121.727077,78.80007671,22.60987152,,,
1124,57,1118.837729,76.7484269,20.41199181,,,
1123.2,57.6,1116.928433,76.81789227,20.21533908,,,
1122.4,58.2,1118.293815,79.47716985,21.66976498,,,
1121.6,58.8,1116.678098,80.17815319,21.93742365,,,
1120.8,59.4,1116.291905,79.31732901,20.42113896,,,
1120,60,1116.178105,81.05340521,21.397494,,,
1119.2,60.6,1116.645011,82.73764066,22.28459338,,,
1118.4,61.2,1116.498139,84.70050563,23.57733745,,,
1117.6,61.8,1117.630388,84.60587382,22.80589407,,,
1116.8,62.4,1115.47752,86.69741969,24.3333836,,,
1116,63,1113.067344,87.34088475,24.51691542,,,
1115.2,63.6,1113.481759,87.61449583,24.07588755,,,
1114.4,64.2,1112.332373,88.493971,24.38179874,,,
1113.6,64.8,1110.589003,87.41410069,22.81367254,,,
1112.8,65.4,1114.179593,87.50374445,22.14675584,,,
1112,66,1113.505702,87.66604646,21.71830349,,,
1111.2,66.6,1110.902017,87.62600321,21.02811463,,,
1110.4,67.2,1110.962192,88.89795288,21.70523484,,,
1109.6,67.8,1110.3489,90.30465691,22.51711425,,,
1108.8,68.4,1109.187047,88.26210135,19.86587213,,,
1108,69,1110.043976,86.1619518,17.28324123,,,
1107.2,69.6,1107.846096,86.52537741,16.93770471,,,
1106.4,70.2,1107.245,85.05969334,14.88369951,,,
1105.6,70.8,1105.909723,87.23948317,16.44240053,,,
1104.8,71.4,1104.951552,86.23663174,14.83740574,,,
1104,72,1101.30627,84.42601527,12.71463876,,,
1103.2,72.6,1104.068197,85.12968989,12.55973307,,,
1102.4,73.2,1103.504949,82.83617541,9.699319037,,,
1101.6,73.8,1100.170062,83.3717247,9.6779459,,,
1100.8,74.4,1100.430094,85.05674142,10.66315938,,,
1100,75,1101.91346,81.50252046,6.778207888,,,
1099.2,75.6,1100.239385,84.03928514,8.503049742,,,
1098.4,76.2,1101.270536,85.27985995,9.522806062,,,
1097.6,76.8,1102.257855,84.18511,8.731292352,,,
1096.8,77.4,1100.073856,84.98416807,8.260613797,,,
1096,78,1099.783018,86.27629011,9.099901139,,,
1095.2,78.6,1096.926278,88.38586697,9.936962803,,,
1094.4,79.2,1095.017127,88.95875133,9.778244877,,,
1093.6,79.8,1094.272261,86.83506959,7.067116713,,,
1092.8,80.4,1092.990428,88.19711158,7.799436622,,,
1092,81,1091.699588,86.74291911,5.750771,,,
1091.2,81.6,1090.212216,88.59777717,7.067149546,,,
1090.4,82.2,1090.179031,90.87423705,8.677051096,,,
1089.6,82.8,1090.538106,93.40893826,10.65033402,,,
1088.8,83.4,1088.531508,92.58293923,9.186863483,,,
1088,84,1088.418848,93.46331992,9.472584545,,,
1087.2,84.6,1087.228298,92.90522096,8.305269164,,,
1086.4,85.2,1086.189007,92.05816512,6.861409984,,,
1085.6,85.8,1081.368815,93.87800973,9.119055272,,,
1084.8,86.4,1081.231662,93.78054615,8.197895957,,,
1084,87,1079.007727,94.31238884,8.854028564,,,
1083.2,87.6,1076.185013,91.86500973,8.209771432,,,
1082.4,88.2,1074.325164,92.5801845,9.186347989,,,
1081.6,88.8,1073.255666,91.40246065,8.74075013,,,
1080.8,89.4,1075.811868,92.48239931,5.863671613,,,
1080,90,1074.857102,93.03203901,5.970147121,,,
1079.2,90.6,1072.984475,93.84334331,7.010850661,,,
1078.4,91.2,1068.99594,91.86966035,9.42787302,,,
1077.6,91.8,1069.470209,93.37829668,8.281576792,,,
1076.8,92.4,1070.075288,92.75339985,6.733991637,,,
1076,93,1069.118084,91.8946559,6.97011901,,,
1075.2,93.6,1068.717078,92.92504139,6.517963494,,,
1074.4,94.2,1068.285108,91.20602456,6.808508575,,,
