x_sim, y_sim, e_x_sim, e_y_sim, error_sim, x_real, y_real, e_x_real, e_y_real, error_real,,,
546.0073026,510,553.4076215,525.5436943,17.21543359,3.967084308,4.830833333,4.02085225,4.97806666,0.156743881,,,
545.0073026,510,530.2208769,520.2452264,17.98897019,3.959818683,4.830833333,3.852386059,4.927878395,0.144774005,,,
544.0073026,510,544.77978,488.4285642,21.58526267,3.952553058,4.830833333,3.958165589,4.6265039,0.204406502,,,
543.0073026,510,543.7693913,498.9806895,11.04563183,3.945287433,4.830833333,3.950824484,4.726455976,0.10452412,,,
542.0073026,510,540.4400123,519.9268004,10.04976445,3.938021808,4.830833333,3.926634465,4.924862193,0.094715881,,,
541.0073026,510,550.9472086,515.2653169,11.24834633,3.930756183,4.830833333,4.002975813,4.880707586,0.087767397,,,
540.0073026,510,536.8688824,486.0338101,24.17080761,3.923490558,4.830833333,3.900687974,4.603820257,0.228155418,,,
539.0073026,510,542.3283652,534.9126401,25.13302792,3.916224933,4.830833333,3.940354529,5.066811396,0.237208523,,,
538.0073026,510,562.6056527,526.5633543,29.65507606,3.908959308,4.830833333,4.087681696,4.987725106,0.237816568,,,
537.0073026,510,552.2257729,537.6813772,31.58892973,3.901693683,4.830833333,4.012265382,5.093037489,0.28456479,,,
536.0073026,510,552.4666969,496.3797835,21.36403424,3.894428058,4.830833333,4.014015845,4.701819616,0.175914121,,,
535.0073026,510,545.9048118,511.76964,11.04025969,3.887162433,4.830833333,3.966339649,4.847595757,0.080932134,,,
534.0073026,510,518.8893781,492.3302063,23.25453185,3.879896808,4.830833333,3.770055637,4.663461121,0.200196254,,,
533.0073026,510,530.2992614,534.7201599,24.8680476,3.872631183,4.830833333,3.852955571,5.064988181,0.234980047,,,
532.0073026,510,525.7140061,485.2406789,25.54661551,3.865365558,4.830833333,3.819640826,4.596307541,0.238941621,,,
531.0073026,510,521.6927731,489.6987135,22.3361298,3.858099933,4.830833333,3.790424055,4.638535036,0.203859412,,,
530.0073026,510,544.4760601,504.7171236,15.40304284,3.850834308,4.830833333,3.955958874,4.780792754,0.116426947,,,
529.0073026,510,534.9353524,491.3642166,19.55592485,3.843568683,4.830833333,3.88663967,4.654311052,0.181700924,,,
528.0073026,510,499.2570939,486.1327127,37.36605285,3.836303058,4.830833333,3.627414823,4.604757084,0.307806376,,,
527.0073026,510,529.0868135,494.3300868,15.80729403,3.829037433,4.830833333,3.844146379,4.682404434,0.149195907,,,
526.0073026,510,541.8608788,503.3440612,17.19410948,3.821771808,4.830833333,3.936957948,4.767786802,0.131311507,,,
525.0073026,510,534.3165147,533.3787566,25.16401572,3.814506183,4.830833333,3.882143427,5.052282111,0.231547744,,,
524.0073026,510,523.8337652,491.6384373,18.36238276,3.807240558,4.830833333,3.805979701,4.656908531,0.173929373,,,
523.0073026,510,512.7659456,491.0001386,21.58425639,3.799974933,4.830833333,3.725565074,4.650862424,0.1947469,,,
522.0073026,510,531.0641266,534.2606434,25.89603982,3.792709308,4.830833333,3.858512795,5.060635538,0.239037973,,,
521.0073026,510,523.408393,490.3609301,19.78530517,3.785443683,4.830833333,3.802889105,4.644807699,0.186841856,,,
520.0073026,510,498.7468581,506.7826292,21.50251092,3.778178058,4.830833333,3.623707641,4.800357682,0.157448008,,,
519.0078706,510.0337001,517.1132558,508.8155206,2.252448978,3.77091656,4.831152548,3.757150999,4.819613681,0.017962074,,,
518.0084386,510.0674001,502.6884852,502.1955387,17.22402893,3.763655062,4.831471762,3.652346026,4.756907742,0.133975724,,,
517.0090066,510.1011002,520.6268391,493.8427623,16.65599778,3.756393564,4.831790977,3.782679378,4.677788388,0.156229771,,,
516.0095746,510.1348003,527.3598427,497.5536579,16.94443062,3.749132066,4.832110191,3.831598857,4.712938815,0.144922699,,,
515.0101426,510.1685003,526.9332905,528.8973713,22.20207338,3.741870567,4.832429406,3.828499689,5.009833434,0.197425413,,,
514.0107106,510.2022004,512.0808647,514.1597861,4.403043218,3.734609069,4.832748621,3.720587533,4.870235751,0.040023599,,,
513.0112786,510.2359005,514.2585948,523.9627176,13.78337061,3.727347571,4.833067835,3.736410103,4.963091297,0.130338905,,,
512.0118466,510.2696005,514.2085074,535.2530587,25.07984254,3.720086073,4.83338705,3.736046187,5.070035917,0.23718645,,,
511.0155389,510.3554547,506.6153174,524.4128195,14.72995094,3.712847275,4.834200279,3.680876916,4.967354762,0.136938747,,,
510.0192312,510.4413088,495.8872476,516.311243,15.30258434,3.705608477,4.835013509,3.602930784,4.89061483,0.116765644,,,
509.0229235,510.527163,481.5123947,486.2249843,36.7072893,3.698369679,4.835826738,3.498488493,4.605631101,0.304864757,,,
508.0266158,510.6130172,511.0102408,522.9079301,12.65175493,3.69113088,4.836639968,3.712808781,4.953100116,0.118460531,,,
507.0303081,510.6988713,509.080061,519.3032853,8.845192347,3.683892082,4.837453198,3.698784818,4.918956119,0.082852398,,,
506.0340004,510.7847255,518.5290979,536.4578313,28.55233487,3.676653284,4.838266427,3.767437977,5.081447791,0.259574722,,,
505.0376926,510.8705796,502.8592258,503.4135561,7.768714031,3.669414486,4.839079657,3.653586562,4.768445073,0.072386239,,,
504.0413849,510.9564338,507.9962313,512.6123061,4.287507813,3.662175687,4.839892886,3.690910118,4.855577677,0.032736527,,,
503.0480566,511.0717544,507.8896064,531.9448897,21.42728127,3.654958536,4.840985229,3.690135422,5.038700206,0.200819882,,,
502.0547283,511.1870751,502.720415,514.828653,3.701922294,3.647741385,4.842077572,3.652578015,4.876571408,0.034831274,,,
501.0614,511.3023957,502.4857822,505.3693381,6.101642228,3.640524234,4.843169915,3.650873261,4.786970675,0.057144177,,,
500.0680717,511.4177164,505.8599279,517.6701532,8.522826119,3.633307083,4.844262258,3.675388539,4.903486729,0.072652508,,,
499.0747433,511.533037,494.6096926,526.6758476,15.78738075,3.626089932,4.845354601,3.593648548,4.988790668,0.147058998,,,
498.081415,511.6483577,508.7218451,509.2769256,10.90148811,3.618872781,4.846446944,3.696182156,4.823984212,0.080506607,,,
497.0880867,511.7636784,498.8448494,512.7407277,2.010184211,3.61165563,4.847539287,3.624419609,4.856794115,0.015766135,,,
496.0947584,511.878999,472.6919436,494.7135635,29.02316176,3.604438479,4.848631629,3.434402402,4.68603681,0.23526441,,,
495.1023177,512.0017246,497.8079853,508.70116,4.267828892,3.597227777,4.849794114,3.616886143,4.818530432,0.036930599,,,
494.1098771,512.1244502,512.120035,498.3810402,22.65495767,3.590017076,4.850956598,3.720872129,4.720775964,0.184580721,,,
493.1174365,512.2471758,512.300741,509.5153727,19.37683978,3.582806374,4.852119082,3.722185071,4.826242836,0.141760366,,,
492.1249958,512.3699014,493.3515617,520.5844353,8.305602398,3.575595673,4.853281566,3.584507441,4.931091457,0.078318572,,,
491.1325552,512.492627,494.2590026,500.316083,12.57151132,3.568384971,4.85444405,3.591100565,4.73910512,0.117554528,,,
490.1401145,512.6153526,507.0417922,538.0469104,30.53573055,3.56117427,4.855606534,3.683975522,5.096499901,0.270388168,,,
489.1476739,512.7380782,493.7104911,512.2127701,4.59295655,3.553963568,4.856769018,3.587115287,4.851793183,0.033523058,,,
488.1552332,512.8608038,472.6619642,523.2534132,18.65603696,3.546752867,4.857931503,3.434184584,4.956372608,0.149540194,,,
487.161125,512.9691952,461.858458,488.9514529,34.88662926,3.539530048,4.85895821,3.355690359,4.631456818,0.292496009,,,
486.1670167,513.0775866,488.8394261,502.735428,10.6818546,3.53230723,4.859984918,3.551723955,4.762021693,0.099868927,,,
485.1729084,513.1859781,477.8814094,487.3215212,26.87258991,3.525084412,4.861011626,3.472107115,4.616017742,0.250656332,,,
484.1788001,513.2943695,493.6943687,495.4660548,20.20878153,3.517861594,4.862038333,3.586998148,4.693164575,0.182477969,,,
483.1846918,513.4027609,478.9202716,504.4785202,9.890771015,3.510638776,4.863065041,3.479655098,4.77853265,0.090031736,,,
482.1905835,513.5111523,463.8192329,494.3027547,26.57948573,3.503415958,4.864091748,3.369936614,4.682145537,0.225657171,,,
481.1964752,513.6195437,460.7874158,498.1032496,25.63757182,3.49619314,4.865118456,3.347908568,4.71814467,0.208781245,,,
480.2023669,513.7279352,483.0279232,524.5832029,11.2169785,3.488970322,4.866145164,3.509499755,4.968968672,0.104852904,,,
479.2049619,513.79993,472.9931067,515.8456441,6.540037511,3.481723551,4.866827115,3.436590541,4.886204573,0.049116947,,,
478.2075569,513.8719249,486.6736711,500.9301491,15.46494914,3.474476781,4.867509067,3.535988392,4.74492169,0.13715445,,,
477.2101519,513.9439198,485.6521574,540.5521666,27.9153409,3.46723001,4.868191018,3.528566456,5.120230245,0.259395319,,,
476.2127469,514.0159147,497.1642465,541.0530548,34.20485754,3.459983239,4.86887297,3.612208979,5.124974769,0.29792752,,,
475.2153419,514.0879096,489.9584274,501.6354824,19.29822569,3.452736468,4.869554921,3.559854199,4.751602764,0.159332733,,,
474.2179369,514.1599045,489.9794584,543.5727522,33.36976435,3.445489698,4.870236873,3.560007002,5.148841903,0.301222469,,,
473.2205319,514.2318993,489.2736439,531.1277723,23.30607068,3.438242927,4.870918824,3.554878819,5.030960288,0.198033334,,,
472.2231269,514.3038942,479.3504393,538.9413598,25.64767615,3.430996156,4.871600776,3.482780536,5.104972325,0.239047907,,,
471.2232101,514.3167965,459.7807951,508.9894817,12.62177265,3.423731136,4.871722989,3.340594839,4.821261479,0.097252289,,,
470.2232934,514.3296987,471.156419,497.3492436,17.0060748,3.416466116,4.871845202,3.423245856,4.711002557,0.160985469,,,
469.2233766,514.342601,459.5747211,486.7059565,29.27252418,3.409201096,4.871967415,3.339097583,4.610186977,0.271004613,,,
468.2234598,514.3555033,441.5189974,503.7056849,28.74972945,3.401936075,4.872089628,3.207911466,4.771212182,0.21868198,,,
467.2235431,514.3684055,468.0933236,499.8846375,14.50986062,3.394671055,4.872211841,3.400990554,4.735018372,0.137338939,,,
466.2236263,514.3813078,483.4708472,501.6909195,21.41290698,3.387406035,4.872334054,3.512717875,4.752127876,0.17364499,,,
465.2237095,514.3942101,481.7453387,499.2176159,22.43419803,3.380141015,4.872456268,3.500180977,4.728700195,0.187284278,,,
464.2237928,514.4071123,471.3107012,511.4682673,7.672097588,3.372875994,4.872578481,3.424366814,4.844741087,0.058533964,,,
463.2261621,514.3383158,481.4437574,526.1082739,21.68899938,3.365627584,4.871926824,3.4979898,4.983414484,0.173058529,,,
462.2285314,514.2695192,464.7014715,513.9879523,2.488917991,3.358379173,4.871275168,3.376346629,4.868608104,0.018164325,,,
461.2309007,514.2007226,457.5107881,506.4798689,8.570345384,3.351130763,4.870623512,3.32410182,4.797489869,0.077968541,,,
460.2332699,514.1319261,455.1300432,534.8545762,21.34177008,3.343882352,4.869971855,3.30680422,5.066261402,0.199760792,,,
459.2356392,514.0631295,469.9303298,519.001823,11.77994481,3.336633941,4.869320199,3.414337553,4.916100601,0.090698717,,,
458.2380085,513.994333,468.5637897,504.866754,13.78167095,3.329385531,4.868668543,3.404408784,4.782210086,0.114470753,,,
457.2403778,513.9255364,441.9605149,489.5594913,28.76070867,3.32213712,4.868016886,3.211119366,4.637216293,0.256112975,,,
456.2427471,513.8567398,432.534183,518.5339486,24.16551872,3.314888709,4.86736523,3.142631173,4.911668791,0.177863611,,,
455.2573988,513.6861856,461.1139135,536.0754068,23.14251477,3.307729538,4.865749702,3.350280778,5.077825381,0.216302338,,,
454.2720505,513.5156313,433.6117638,509.4339413,21.05962111,3.300570367,4.864134174,3.150460471,4.825471499,0.155008978,,,
453.2867022,513.345077,430.686191,488.9729483,33.23828771,3.293411196,4.862518646,3.129204356,4.631660427,0.283300907,,,
452.301354,513.1745228,467.2501002,500.3034751,19.72634995,3.286252025,4.860903119,3.394864009,4.738985695,0.163280193,,,
451.3160057,513.0039685,455.9021916,499.1522323,14.59121988,3.279092854,4.859287591,3.312414361,4.728080867,0.135371811,,,
450.3306574,512.8334143,429.5219469,512.7425965,20.80890872,3.271933683,4.857672063,3.120745395,4.856811816,0.151190735,,,
449.3453091,512.66286,468.9321512,539.9091925,33.55602804,3.264774511,4.856056535,3.407085161,5.114139851,0.294719051,,,
448.3599608,512.4923057,440.0172112,508.2812408,9.345295084,3.25761534,4.854441007,3.19700005,4.814552864,0.072562231,,,
447.4016412,512.2066076,439.7245886,512.4877879,7.682200069,3.250652549,4.851734811,3.194873964,4.854398213,0.055842137,,,
446.4433215,511.9209094,435.860475,525.157421,16.94703164,3.243689758,4.849028614,3.166798764,4.974407794,0.147078767,,,
445.4850019,511.6352112,421.1473515,506.2947986,24.9166858,3.236726967,4.846322417,3.059898726,4.795736842,0.183921524,,,
444.5266822,511.349513,422.1294799,503.8896373,23.60687222,3.229764176,4.843616221,3.067034503,4.77295462,0.177409155,,,
443.5683626,511.0638149,465.8988995,531.7374792,30.4311235,3.222801384,4.840910024,3.385046692,5.036735567,0.254305295,,,
442.6100429,510.7781167,465.228312,531.5869925,30.73427091,3.215838593,4.838203827,3.380174455,5.035310123,0.256626513,,,
441.6517233,510.4924185,467.8147484,540.3929803,39.73093858,3.208875802,4.835497631,3.398966532,5.118722396,0.341102262,,,
440.6934036,510.2067203,449.0395919,515.0409289,9.645124716,3.201913011,4.832791434,3.262553285,4.878582132,0.075987044,,,
439.7704885,509.8217168,428.1665915,522.1779412,16.95071409,3.195207456,4.829144595,3.110897891,4.946185499,0.144245193,,,
438.8475734,509.4367133,449.2218028,495.0889951,17.70541311,3.188501901,4.825497756,3.263877161,4.689592981,0.15540765,,,
437.9246583,509.0517098,442.2817482,529.1309645,20.54654965,3.181796345,4.821850918,3.213453327,5.01204608,0.192811733,,,
437.0017432,508.6667063,460.6842366,543.2505486,41.91542254,3.17509079,4.818204079,3.347158907,5.145789919,0.370026917,,,
436.0788281,508.2817027,463.3165233,541.9265491,43.28819386,3.168385235,4.81455724,3.366284115,5.133248701,0.375137593,,,
435.155913,507.8966992,433.873793,526.4901914,18.63764427,3.16167968,4.810910401,3.152364277,4.987032091,0.176367872,,,
434.2329979,507.5116957,454.5823545,534.543952,33.83547245,3.154974125,4.807263562,3.30282492,5.063319101,0.295675999,,,
433.3100828,507.1266922,444.2833391,502.2595877,12.00421013,3.14826857,4.803616723,3.227996136,4.757514428,0.092097266,,,
432.3871677,506.7416887,430.4826174,503.6229312,3.654307058,3.141563015,4.799969884,3.127725267,4.770428321,0.032621883,,,
431.495268,506.2894554,446.5822876,533.3195379,30.95550879,3.135082806,4.79568623,3.244699434,5.051721179,0.278513375,,,
430.6033683,505.8372222,417.3536988,498.0207231,15.38347811,3.128602598,4.791402577,3.032335468,4.71736296,0.121446388,,,
429.7114686,505.3849889,447.0270628,489.7676417,23.31804749,3.122122389,4.787118923,3.247931003,4.639187939,0.19419419,,,
428.8195688,504.9327557,443.9866658,507.8958665,15.45382977,3.11564218,4.782835269,3.225840618,4.810902513,0.113716604,,,
427.9276691,504.4805224,438.0280738,525.9668109,23.74192005,3.109161971,4.778551615,3.182547724,4.982074514,0.216349345,,,
427.0357694,504.0282892,408.2334943,511.5225422,20.24078506,3.102681762,4.774267961,2.966071482,4.845255192,0.153953095,,,
426.1438697,503.5760559,433.6116994,494.985749,11.38252405,3.096201554,4.769984307,3.150460004,4.688615011,0.09780052,,,
425.25197,503.1238226,409.5249897,505.8785742,15.96641991,3.089721345,4.765700653,2.975455004,4.791794272,0.117207822,,,
424.3600703,502.6715894,438.3274621,515.5479298,18.99705702,3.083241136,4.761417,3.184722967,4.883384557,0.158665205,,,
423.4681706,502.2193561,406.8541756,492.0571803,19.4754884,3.076760927,4.757133346,2.956049869,4.660874958,0.154391828,,,
422.6037492,501.7165882,442.1411628,524.8436936,30.2749655,3.070480365,4.752371016,3.212431886,4.971436098,0.261035906,,,
421.7393278,501.2138203,434.3519542,488.4011482,17.97895748,3.064199803,4.747608686,3.155838417,4.626244209,0.152075547,,,
420.8749063,500.7110523,421.8933616,488.1185111,12.63365922,3.057919241,4.742846357,3.065318955,4.623567008,0.119508656,,,
420.0104849,500.2082844,399.9939546,511.467774,22.9660095,3.051638679,4.738084027,2.906206076,4.844736415,0.180347924,,,
419.1460635,499.7055165,423.7542338,488.4258072,12.18470658,3.045358117,4.733321698,3.078839355,4.626477785,0.111967026,,,
418.2816421,499.2027485,392.5857419,505.0501664,26.35282874,3.039077556,4.728559368,2.852380781,4.78394741,0.194739623,,,
417.4172206,498.6999806,402.7546975,490.612258,16.74517365,3.032796994,4.723797038,2.926264599,4.647188332,0.131217548,,,
416.5527992,498.1972127,401.2655686,486.4334864,19.28949653,3.026516432,4.719034709,2.915445147,4.60760608,0.157331401,,,
415.6883778,497.6944447,406.8428364,488.4446381,12.798536,3.02023587,4.714272379,2.955967484,4.626656155,0.10866015,,,
414.8239563,497.1916768,412.6845216,514.7958379,17.73368744,3.013955308,4.70951005,2.998410977,4.876260576,0.167473473,,,
413.9595349,496.6889088,400.1192042,495.8637651,13.86490597,3.007674746,4.70474772,2.907116093,4.696931775,0.100861944,,,
413.1210605,496.1439679,413.9748877,505.7006179,9.59471625,3.001582705,4.699585919,3.007786294,4.790108631,0.090735032,,,
412.282586,495.599027,391.2398702,499.823403,21.46255437,2.995490664,4.694424117,2.842602182,4.734438345,0.158038053,,,
411.4441116,495.0540861,429.8079712,488.267685,19.57770623,2.989398623,4.689262316,3.122823541,4.624980017,0.148102744,,,
410.6056371,494.5091452,396.9536914,507.5726441,18.89525396,2.983306582,4.684100515,2.884116664,4.807840879,0.158588516,,,
409.7671626,493.9642043,413.447887,488.7725649,6.364027928,2.977214541,4.678938713,3.003957304,4.629762351,0.055977584,,,
408.9286882,493.4192634,403.8792569,503.9903878,11.71517931,2.9711225,4.673776912,2.934435226,4.773908951,0.106641368,,,
408.0902137,492.8743225,379.2283601,484.7531224,29.98266974,2.965030459,4.668615111,2.755331054,4.591689298,0.223363876,,,
407.2517393,492.3293816,397.7252764,507.330679,17.7705492,2.958938418,4.663453309,2.889722711,4.805548932,0.158056889,,,
406.4132648,491.7844407,425.4546154,494.159035,19.18884392,2.952846377,4.658291508,3.09119369,4.680784193,0.140163832,,,
405.5747904,491.2394998,397.2839201,494.2089643,8.806602557,2.946754336,4.653129707,2.886515982,4.681257134,0.066481663,,,
404.7363159,490.6945589,415.3115158,498.1318181,12.92856045,2.940662295,4.647967906,3.017497732,4.718415277,0.104242584,,,
403.922189,490.1138719,408.5140388,481.9290748,9.384880887,2.934747154,4.642467509,2.968109813,4.564939292,0.084401964,,,
403.1080621,489.5331849,423.2485762,491.3424526,20.22161607,2.928832014,4.636967113,3.075165436,4.654104898,0.147333548,,,
402.2939352,488.9524979,389.7645191,473.6024668,19.81438171,2.922916873,4.631466716,2.831882834,4.486067811,0.171546023,,,
401.4798083,488.3718109,383.7967952,480.2551141,19.45686817,2.917001732,4.62596632,2.78852359,4.549083164,0.149725257,,,
400.6656814,487.7911239,391.4118641,484.8884523,9.698383221,2.911086592,4.620465923,2.843851825,4.592971173,0.07263935,,,
399.8515546,487.2104369,400.7580597,478.651833,8.606477276,2.905171451,4.614965527,2.911757778,4.53389653,0.081336105,,,
399.0374277,486.6297499,390.1547654,458.4350305,29.56085062,2.89925631,4.609465131,2.834718217,4.342398483,0.274753998,,,
398.2233008,486.0490628,399.0628703,499.08312,13.06106902,2.89334117,4.603964734,2.899441167,4.72742622,0.123612089,,,
397.4091739,485.4683758,372.73283,463.4009401,33.10428473,2.887426029,4.598464338,2.708136968,4.389436682,0.275385417,,,
396.595047,484.8876888,400.3865738,504.0139319,19.49843199,2.881510888,4.592963941,2.9090587,4.774131966,0.183250471,,,
395.7809201,484.3070018,411.8380906,487.0375467,16.28768247,2.875595748,4.587463545,2.992261127,4.613327873,0.119498009,,,
394.9918199,483.6927373,413.5015471,486.2551579,18.68625165,2.869862441,4.581645095,3.004347178,4.605916913,0.136657475,,,
394.2027197,483.0784728,386.5785725,482.6163719,7.638138412,2.864129135,4.575826645,2.808734941,4.571449522,0.055566861,,,
393.4136195,482.4642083,377.9989404,477.7858337,16.10898881,2.858395829,4.570008195,2.746398551,4.525693592,0.120445732,,,
392.6245193,481.8499438,407.7169088,494.6845045,19.81176845,2.852662523,4.564189745,2.962318165,4.685761557,0.163719471,,,
391.8354191,481.2356793,400.5451345,469.2092954,14.84900845,2.846929217,4.558371295,2.910210743,4.444454714,0.130313234,,,
391.0463189,480.6214148,383.48355,456.6099492,25.1743114,2.841195911,4.552552846,2.786247668,4.325110907,0.233985351,,,
390.2572187,480.0071503,382.6317855,489.8450665,12.44716144,2.835462605,4.546734396,2.780059067,4.639921325,0.108412895,,,
389.4681185,479.3928858,411.0438312,483.4578323,21.95529925,2.829729299,4.540915946,2.986490336,4.579420023,0.161420527,,,
388.6790183,478.7786213,385.4747826,483.0417559,5.333052047,2.823995993,4.535097496,2.800715217,4.575478855,0.046611679,,,
387.8899182,478.1643568,391.9269273,494.9413987,17.25591429,2.818262687,4.529279046,2.847594081,4.688194915,0.161600075,,,
387.100818,477.5500922,396.5981584,482.8758265,10.8886602,2.812529381,4.523460596,2.881533495,4.573907135,0.085477605,,,
386.3117178,476.9358277,376.7499238,492.8761738,18.58823653,2.806796074,4.517642146,2.737323665,4.668632647,0.166206338,,,
385.5535761,476.2837379,368.1427421,486.1307751,20.00253192,2.801287701,4.511465406,2.67478711,4.604738731,0.157169694,,,
384.7954344,475.6316481,372.2441385,444.27673,33.77374596,2.795779328,4.505288666,2.704586319,4.208287914,0.310685712,,,
384.0372926,474.9795582,388.0307775,466.4066692,9.457396454,2.790270954,4.499111927,2.819286118,4.417907617,0.086232359,,,
383.2791509,474.3274684,359.8016704,462.0792737,26.480377,2.784762581,4.492935187,2.614184011,4.376917565,0.206293812,,,
382.5210092,473.6753786,379.1305978,477.0908401,4.812511528,2.779254208,4.486758447,2.754620749,4.519110458,0.040662757,,,
381.7628675,473.0232887,385.9066778,470.632654,4.783962642,2.773745834,4.480581707,2.803853206,4.457937083,0.037672707,,,
381.0047258,472.3711989,383.7614053,467.6145137,5.497757338,2.768237461,4.474404967,2.788266461,4.429348588,0.049307587,,,
380.2465841,471.7191091,402.500346,478.2485255,23.19187784,2.762729088,4.468228228,2.924416576,4.530076311,0.173112765,,,
379.4884424,471.0670192,387.586483,468.2136446,8.586035634,2.757220714,4.462051488,2.81605804,4.435023689,0.064748227,,,
378.7303007,470.4149294,357.6463763,461.4225532,22.92148982,2.751712341,4.455874748,2.598524453,4.370696963,0.175276308,,,
378.0051695,469.7263186,365.2370197,468.0219638,12.88140038,2.74644381,4.449352074,2.653675221,4.433208046,0.094162841,,,
377.2800384,469.0377079,397.8676441,475.5810245,21.60241891,2.741175279,4.442829399,2.890757102,4.504809149,0.161914209,,,
376.5549072,468.3490971,356.7164884,473.8772548,20.5942562,2.735906748,4.436306725,2.591768236,4.488670664,0.153355445,,,
375.829776,467.6604863,382.1332685,470.4993387,6.913255389,2.730638217,4.429784051,2.776437029,4.456674291,0.053109474,,,
375.1046449,466.9718755,376.8178759,451.4581028,15.6080846,2.725369685,4.423261377,2.73781738,4.276311474,0.147476164,,,
374.3795137,466.2832648,358.496754,464.8486643,15.94741783,2.720101154,4.416738702,2.604702978,4.403149848,0.116195508,,,
373.6543826,465.594654,392.7351112,451.9040886,23.48416032,2.714832623,4.410216028,2.853466042,4.28053595,0.189831893,,,
372.9292514,464.9060432,366.4717549,463.8955943,6.536074335,2.709564092,4.403693354,2.662646344,4.394122157,0.047884057,,,
372.2041202,464.2174324,379.9693495,445.3841849,20.37130329,2.704295561,4.39717068,2.760714805,4.218777974,0.187101813,,,
371.4789891,463.5288217,379.956982,447.6196517,18.02714772,2.69902703,4.390648005,2.760624948,4.239952812,0.162798479,,,
370.7996976,462.794953,376.8322686,474.6177615,13.27293158,2.694091553,4.383696639,2.737921952,4.495684908,0.120260036,,,
370.1204062,462.0610844,360.0366485,465.0690313,10.52282821,2.689156076,4.376745272,2.615891275,4.405237213,0.078609935,,,
369.4411148,461.3272158,378.0146306,487.1832214,27.24037811,2.6842206,4.369793905,2.746512551,4.614707736,0.25271144,,,
368.7618234,460.5933472,383.8530234,479.7679626,24.4010286,2.679285123,4.362842538,2.788932123,4.544468757,0.212156895,,,
368.082532,459.8594785,375.1321797,478.207453,19.65567864,2.674349646,4.355891172,2.725569743,4.529687264,0.181186589,,,
367.4032405,459.1256099,364.691057,472.7005195,13.84319728,2.66941417,4.348939805,2.649708461,4.477524366,0.130085757,,,
366.7239491,458.3917413,362.4142472,447.2696177,11.92791534,2.664478693,4.341988438,2.633166015,4.236637212,0.109906163,,,
366.0446577,457.6578726,369.7561775,461.3323138,5.222728905,2.659543216,4.335037071,2.686509727,4.369842194,0.044029414,,,
365.3653663,456.924004,390.1274845,467.3132393,26.85328115,2.654607739,4.328085705,2.834520005,4.42649485,0.205067752,,,
364.7528472,456.1335482,356.6501241,458.6838243,8.494588226,2.650157405,4.320598332,2.591286058,4.344755114,0.063634783,,,
364.140328,455.3430925,373.231124,443.9624881,14.56573809,2.645707071,4.313110959,2.711757386,4.205311346,0.126425475,,,
363.5278089,454.5526367,361.6269992,474.0844871,19.62412437,2.641256737,4.305623586,2.627446166,4.490633614,0.185524775,,,
362.9152898,453.7621809,363.9454204,458.810124,5.15198008,2.636806403,4.298136213,2.644290945,4.345951452,0.048397474,,,
362.3027707,452.9717251,369.3109039,464.9679013,13.89324204,2.632356068,4.290648841,2.683274536,4.404279287,0.124517343,,,
361.6902516,452.1812693,366.1572211,433.396204,19.30887093,2.627905734,4.283161468,2.66036106,4.105225154,0.180871998,,,
361.0777325,451.3908136,362.7355025,457.6566682,6.481445507,2.6234554,4.275674095,2.635500135,4.335025663,0.060561409,,,
360.4652134,450.6003578,352.7210887,459.1806358,11.55822821,2.619005066,4.268186722,2.56273916,4.349461023,0.098850211,,,
360.0131376,449.7083782,378.5561052,441.9524954,20.09963592,2.615720453,4.259737694,2.750446702,4.186272248,0.153454664,,,
359.5610618,448.8163987,375.063958,446.8966658,15.62130484,2.61243584,4.251288666,2.72507407,4.233104529,0.114096598,,,
359.1089861,447.9244192,337.6901001,449.5199642,21.47823176,2.609151227,4.242839637,2.453529634,4.257952994,0.156353746,,,
358.6569103,447.0324396,357.4857799,461.9973171,15.01063307,2.605866614,4.234390609,2.597357619,4.376141254,0.142005804,,,
358.2048345,446.1404601,359.5038693,456.4556686,10.396683,2.602582001,4.22594158,2.612020301,4.323649527,0.098162745,,,
357.7527587,445.2484806,356.9083399,435.3489461,9.935483163,2.599297388,4.217492552,2.593162157,4.123721962,0.093971084,,,
357.3006829,444.356501,347.9132617,430.7181399,16.55682857,2.596012774,4.209043524,2.527807292,4.079857936,0.146085262,,,
357.124053,443.3722237,371.7712602,440.7919751,14.87273889,2.594729448,4.19972023,2.701150563,4.175279542,0.109191579,,,
356.9474231,442.3879464,381.9542424,472.2101034,38.91917349,2.593446121,4.190396936,2.775136292,4.472879035,0.33586821,,,
356.7707931,441.403669,374.4798258,455.3118655,22.51772116,2.592162794,4.181073643,2.720829985,4.31281517,0.184149602,,,
356.5941632,440.4193917,366.2278606,451.0571218,14.35163501,2.590879467,4.171750349,2.660874299,4.272513293,0.122688416,,,
356.4175333,439.4351144,361.9271214,438.1213154,5.664064688,2.58959614,4.162427056,2.629626741,4.14998246,0.041920365,,,
356.2409033,438.450837,380.88626,440.9146278,24.76820283,2.588312813,4.153103762,2.767376733,4.176441335,0.18057832,,,
356.3026527,437.4527454,356.1151883,457.6779135,20.22603691,2.588761461,4.143649616,2.587399415,4.335226903,0.191582129,,,
356.3644021,436.4546537,377.5457365,451.3601687,25.90025685,2.589210109,4.134195469,2.743105742,4.27538382,0.208849266,,,
356.4261514,435.456562,358.4030704,452.8620462,17.51739389,2.589658756,4.124741323,2.604022309,4.289609937,0.165493116,,,
